year,breakdown,school,question,question_text,response,count,denominator,value,lowercl,uppercl,lowereb,uppereb,order,question_raw,question_theme,reworded,survey_text,menu_text,multi_cat,multi_binary,question_coded_gen,survey_text_gen,response_of_interest,heading,question_response,polarity,rotation,question_type
2022,All Responses,All Schools,bullied,have ever been bullied or picked on,No,6585,11150,59.1%,57.6%,60.5%,1.4%,1.4%,63.2,Q15140168.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever been bullied or picked on?,Has been bullied or picked on,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,0,Lengthy
2022,All Responses,All Schools,bullied,have ever been bullied or picked on,No,6585,11150,59.1%,57.6%,60.5%,1.4%,1.4%,59,Q15140168.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever been bullied or picked on?,Has been bullied or picked on,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,1,NA
2022,All Responses,All Schools,bullied,have ever been bullied or picked on,Yes,4565,11150,40.9%,39.5%,42.4%,1.4%,1.4%,63.2,Q15140168.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever been bullied or picked on?,Has been bullied or picked on,FALSE,TRUE,bullied,Please describe your experiences with bullying.,TRUE,Bullying,Bullied/picked on,RAG - Low is good,0,Lengthy
2022,All Responses,All Schools,bullied,have ever been bullied or picked on,Yes,4565,11150,40.9%,39.5%,42.4%,1.4%,1.4%,59,Q15140168.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever been bullied or picked on?,Has been bullied or picked on,FALSE,TRUE,bullied,Please describe your experiences with bullying.,TRUE,Bullying,Bullied/picked on,RAG - Low is good,1,NA
2022,All Responses,All Schools,bullied_currently,are currently being bullied or picked on,No,3395,4545,74.7%,72.7%,76.6%,2.0%,1.9%,64,Q8978251,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Are you currently being bullied or picked on?,Is being bullied currently,FALSE,FALSE,bullied,Are you currently being bullied or picked on?,FALSE,Currently being bullied,NA,NA,0,Simple
2022,All Responses,All Schools,bullied_currently,are currently being bullied or picked on,No,3395,4545,74.7%,72.7%,76.6%,2.0%,1.9%,60,Q8978251,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Are you currently being bullied or picked on?,Is being bullied currently,FALSE,FALSE,bullied,Are you currently being bullied or picked on?,FALSE,Currently being bullied,NA,NA,1,NA
2022,All Responses,All Schools,bullied_currently,are currently being bullied or picked on,Prefer not to say,555,4545,12.2%,10.8%,13.8%,1.4%,1.6%,64,Q8978251,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Are you currently being bullied or picked on?,Is being bullied currently,FALSE,FALSE,bullied,Are you currently being bullied or picked on?,FALSE,Currently being bullied,NA,NA,0,Simple
2022,All Responses,All Schools,bullied_currently,are currently being bullied or picked on,Prefer not to say,555,4545,12.2%,10.8%,13.8%,1.4%,1.6%,60,Q8978251,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Are you currently being bullied or picked on?,Is being bullied currently,FALSE,FALSE,bullied,Are you currently being bullied or picked on?,FALSE,Currently being bullied,NA,NA,1,NA
2022,All Responses,All Schools,bullied_currently,are currently being bullied or picked on,Yes,595,4545,13.1%,11.6%,14.7%,1.5%,1.6%,64,Q8978251,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Are you currently being bullied or picked on?,Is being bullied currently,FALSE,FALSE,bullied,Are you currently being bullied or picked on?,TRUE,Currently being bullied,Currently being bullied,NA,0,Simple
2022,All Responses,All Schools,bullied_currently,are currently being bullied or picked on,Yes,595,4545,13.1%,11.6%,14.7%,1.5%,1.6%,60,Q8978251,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Are you currently being bullied or picked on?,Is being bullied currently,FALSE,FALSE,bullied,Are you currently being bullied or picked on?,TRUE,Currently being bullied,Currently being bullied,NA,1,NA
2022,All Responses,All Schools,bullied_internet,they have been bullied online,No,3790,4565,83.0%,81.2%,84.7%,1.8%,1.6%,65.3,Q8978252.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied online?,Has been bullied online,FALSE,TRUE,bullied_place,Where have you been bullied or picked on? (If they had been bullied before.),FALSE,Where they were bullied,NA,NA,0,Simple
2022,All Responses,All Schools,bullied_internet,they have been bullied online,No,3790,4565,83.0%,81.2%,84.7%,1.8%,1.6%,61,Q8978252.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied online?,Has been bullied online,FALSE,TRUE,bullied,Where have you been bullied or picked on?,FALSE,Where they were bullied,NA,NA,1,NA
2022,All Responses,All Schools,bullied_internet,they have been bullied online,Yes,775,4565,17.0%,15.3%,18.8%,1.6%,1.8%,65.3,Q8978252.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied online?,Has been bullied online,FALSE,TRUE,bullied_place,Where have you been bullied or picked on? (If they had been bullied before.),TRUE,Where they were bullied,Bullied online,NA,0,Simple
2022,All Responses,All Schools,bullied_internet,they have been bullied online,Yes,775,4565,17.0%,15.3%,18.8%,1.6%,1.8%,61,Q8978252.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied online?,Has been bullied online,FALSE,TRUE,bullied,Where have you been bullied or picked on?,TRUE,Where they were bullied,Bullied online,NA,1,NA
2022,All Responses,All Schools,bullied_none,have no experiences with bullying,No,5960,11150,53.5%,52.0%,54.9%,1.5%,1.5%,63.3,Q15140168.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you bullied someone or have been bullied?,Has not bullied/been bullied,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,0,Lengthy
2022,All Responses,All Schools,bullied_none,have no experiences with bullying,No,5960,11150,53.5%,52.0%,54.9%,1.5%,1.5%,59,Q15140168.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you bullied someone or have been bullied?,Has not bullied/been bullied,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,1,NA
2022,All Responses,All Schools,bullied_none,have no experiences with bullying,Yes,5190,11150,46.5%,45.1%,48.0%,1.5%,1.5%,63.3,Q15140168.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you bullied someone or have been bullied?,Has not bullied/been bullied,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,0,Lengthy
2022,All Responses,All Schools,bullied_none,have no experiences with bullying,Yes,5190,11150,46.5%,45.1%,48.0%,1.5%,1.5%,59,Q15140168.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you bullied someone or have been bullied?,Has not bullied/been bullied,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,1,NA
2022,All Responses,All Schools,bullied_others,have ever bullied or picked on someone else,No,10230,11150,91.7%,90.9%,92.5%,0.8%,0.8%,63,Q15140168,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever bullied or picked on someone else?,Has bullied or picked on someone else,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,0,Lengthy
2022,All Responses,All Schools,bullied_others,have ever bullied or picked on someone else,No,10230,11150,91.7%,90.9%,92.5%,0.8%,0.8%,59,Q15140168,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever bullied or picked on someone else?,Has bullied or picked on someone else,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,1,NA
2022,All Responses,All Schools,bullied_others,have ever bullied or picked on someone else,Yes,920,11150,8.3%,7.5%,9.1%,0.8%,0.8%,63,Q15140168,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever bullied or picked on someone else?,Has bullied or picked on someone else,FALSE,TRUE,bullied,Please describe your experiences with bullying.,TRUE,Bullying,Bullied/picked on someone else,NA,0,Lengthy
2022,All Responses,All Schools,bullied_others,have ever bullied or picked on someone else,Yes,920,11150,8.3%,7.5%,9.1%,0.8%,0.8%,59,Q15140168,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever bullied or picked on someone else?,Has bullied or picked on someone else,FALSE,TRUE,bullied,Please describe your experiences with bullying.,TRUE,Bullying,Bullied/picked on someone else,NA,1,NA
2022,All Responses,All Schools,bullied_outschool,they have been bullied somewhere other than school,No,3735,4565,81.8%,80.0%,83.5%,1.8%,1.7%,65.2,Q8978252.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied somewhere other than school?,Has been bullied somewhere other than school,FALSE,TRUE,bullied_place,Where have you been bullied or picked on? (If they had been bullied before.),FALSE,Where they were bullied,NA,NA,0,Simple
2022,All Responses,All Schools,bullied_outschool,they have been bullied somewhere other than school,No,3735,4565,81.8%,80.0%,83.5%,1.8%,1.7%,61,Q8978252.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied somewhere other than school?,Has been bullied somewhere other than school,FALSE,TRUE,bullied,Where have you been bullied or picked on?,FALSE,Where they were bullied,NA,NA,1,NA
2022,All Responses,All Schools,bullied_outschool,they have been bullied somewhere other than school,Yes,830,4565,18.2%,16.5%,20.0%,1.7%,1.8%,65.2,Q8978252.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied somewhere other than school?,Has been bullied somewhere other than school,FALSE,TRUE,bullied_place,Where have you been bullied or picked on? (If they had been bullied before.),TRUE,Where they were bullied,Bullied at somewhere other than school,NA,0,Simple
2022,All Responses,All Schools,bullied_outschool,they have been bullied somewhere other than school,Yes,830,4565,18.2%,16.5%,20.0%,1.7%,1.8%,61,Q8978252.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied somewhere other than school?,Has been bullied somewhere other than school,FALSE,TRUE,bullied,Where have you been bullied or picked on?,TRUE,Where they were bullied,Bullied at somewhere other than school,NA,1,NA
2022,All Responses,All Schools,bullied_prefer_not_say,would prefer not to respond about their experiences with bullying,No,10185,11150,91.3%,90.5%,92.1%,0.9%,0.8%,63.4,Q15140168.4,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,NA,Prefer not to say,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,0,Lengthy
2022,All Responses,All Schools,bullied_prefer_not_say,would prefer not to respond about their experiences with bullying,No,10185,11150,91.3%,90.5%,92.1%,0.9%,0.8%,59,Q15140168.4,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,NA,Prefer not to say,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,1,NA
2022,All Responses,All Schools,bullied_prefer_not_say,would prefer not to respond about their experiences with bullying,Yes,965,11150,8.7%,7.9%,9.5%,0.8%,0.9%,63.4,Q15140168.4,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,NA,Prefer not to say,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,0,Lengthy
2022,All Responses,All Schools,bullied_prefer_not_say,would prefer not to respond about their experiences with bullying,Yes,965,11150,8.7%,7.9%,9.5%,0.8%,0.9%,59,Q15140168.4,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,NA,Prefer not to say,FALSE,TRUE,bullied,Please describe your experiences with bullying.,FALSE,Bullying,NA,NA,1,NA
2022,All Responses,All Schools,bullied_school,they have been bullied at school,No,395,4565,8.7%,7.5%,10.0%,1.2%,1.4%,65,Q8978252,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied at school?,Has been bullied at school,FALSE,TRUE,bullied_place,Where have you been bullied or picked on? (If they had been bullied before.),FALSE,Where they were bullied,NA,NA,0,Simple
2022,All Responses,All Schools,bullied_school,they have been bullied at school,No,395,4565,8.7%,7.5%,10.0%,1.2%,1.4%,61,Q8978252,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied at school?,Has been bullied at school,FALSE,TRUE,bullied,Where have you been bullied or picked on?,FALSE,Where they were bullied,NA,NA,1,NA
2022,All Responses,All Schools,bullied_school,they have been bullied at school,Yes,4170,4565,91.3%,90.0%,92.5%,1.4%,1.2%,65,Q8978252,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied at school?,Has been bullied at school,FALSE,TRUE,bullied_place,Where have you been bullied or picked on? (If they had been bullied before.),TRUE,Where they were bullied,Bullied at school,NA,0,Simple
2022,All Responses,All Schools,bullied_school,they have been bullied at school,Yes,4170,4565,91.3%,90.0%,92.5%,1.4%,1.2%,61,Q8978252,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Have you been bullied at school?,Has been bullied at school,FALSE,TRUE,bullied,Where have you been bullied or picked on?,TRUE,Where they were bullied,Bullied at school,NA,1,NA
2022,All Responses,All Schools,cope_alcohol,by drinking alcohol,No,10810,11150,97.0%,96.4%,97.4%,0.5%,0.5%,52.93,Q8978243.12,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by drinking alcohol,by drinking alcohol,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,0,Multiple Select
2022,All Responses,All Schools,cope_alcohol,by drinking alcohol,No,10810,11150,97.0%,96.4%,97.4%,0.5%,0.5%,51,Q8978243.12,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by drinking alcohol,by drinking alcohol,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,1,NA
2022,All Responses,All Schools,cope_alcohol,by drinking alcohol,Yes,340,11150,3.0%,2.6%,3.6%,0.5%,0.5%,52.93,Q8978243.12,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by drinking alcohol,by drinking alcohol,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by drinking alcohol,NA,0,Multiple Select
2022,All Responses,All Schools,cope_alcohol,by drinking alcohol,Yes,340,11150,3.0%,2.6%,3.6%,0.5%,0.5%,51,Q8978243.12,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by drinking alcohol,by drinking alcohol,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by drinking alcohol,NA,1,NA
2022,All Responses,All Schools,cope_counselling,by having counselling,No,10675,11155,95.7%,95.1%,96.3%,0.6%,0.6%,52.6,Q8978243.6,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by having counselling,by having counselling,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,0,Multiple Select
2022,All Responses,All Schools,cope_counselling,by having counselling,No,10675,11155,95.7%,95.1%,96.3%,0.6%,0.6%,51,Q8978243.6,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by having counselling,by having counselling,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,1,NA
2022,All Responses,All Schools,cope_counselling,by having counselling,Yes,480,11155,4.3%,3.7%,4.9%,0.6%,0.6%,52.6,Q8978243.6,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by having counselling,by having counselling,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by having counselling,NA,0,Multiple Select
2022,All Responses,All Schools,cope_counselling,by having counselling,Yes,480,11155,4.3%,3.7%,4.9%,0.6%,0.6%,51,Q8978243.6,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by having counselling,by having counselling,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by having counselling,NA,1,NA
2022,All Responses,All Schools,cope_creative,by doing creative activities,No,8495,11150,76.2%,74.9%,77.4%,1.3%,1.2%,52.8,Q8978243.8,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by doing creative activities,by doing creative activities,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,0,Multiple Select
2022,All Responses,All Schools,cope_creative,by doing creative activities,No,8495,11150,76.2%,74.9%,77.4%,1.3%,1.2%,51,Q8978243.8,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by doing creative activities,by doing creative activities,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,1,NA
2022,All Responses,All Schools,cope_creative,by doing creative activities,Yes,2655,11150,23.8%,22.6%,25.1%,1.2%,1.3%,52.8,Q8978243.8,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by doing creative activities,by doing creative activities,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by doing creative activities,NA,0,Multiple Select
2022,All Responses,All Schools,cope_creative,by doing creative activities,Yes,2655,11150,23.8%,22.6%,25.1%,1.2%,1.3%,51,Q8978243.8,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by doing creative activities,by doing creative activities,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by doing creative activities,NA,1,NA
2022,All Responses,All Schools,cope_drugs,by doing drugs,No,10955,11150,98.3%,97.8%,98.6%,0.4%,0.3%,52.95,Q8978243.14,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by doing drugs,by doing drugs,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,0,Multiple Select
2022,All Responses,All Schools,cope_drugs,by doing drugs,No,10955,11150,98.3%,97.8%,98.6%,0.4%,0.3%,51,Q8978243.14,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by doing drugs,by doing drugs,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,1,NA
2022,All Responses,All Schools,cope_drugs,by doing drugs,Yes,195,11150,1.7%,1.4%,2.2%,0.3%,0.4%,52.95,Q8978243.14,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by doing drugs,by doing drugs,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by doing drugs,NA,0,Multiple Select
2022,All Responses,All Schools,cope_drugs,by doing drugs,Yes,195,11150,1.7%,1.4%,2.2%,0.3%,0.4%,51,Q8978243.14,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by doing drugs,by doing drugs,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by doing drugs,NA,1,NA
2022,All Responses,All Schools,cope_eat,by eating more,No,9510,11150,85.3%,84.2%,86.3%,1.1%,1.0%,52.96,Q8978243.15,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by eating more,by eating more,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,0,Multiple Select
2022,All Responses,All Schools,cope_eat,by eating more,No,9510,11150,85.3%,84.2%,86.3%,1.1%,1.0%,51,Q8978243.15,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by eating more,by eating more,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,1,NA
2022,All Responses,All Schools,cope_eat,by eating more,Yes,1640,11150,14.7%,13.7%,15.8%,1.0%,1.1%,52.96,Q8978243.15,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by eating more,by eating more,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by eating more,NA,0,Multiple Select
2022,All Responses,All Schools,cope_eat,by eating more,Yes,1640,11150,14.7%,13.7%,15.8%,1.0%,1.1%,51,Q8978243.15,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by eating more,by eating more,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by eating more,NA,1,NA
2022,All Responses,All Schools,cope_exercise,by exercising,No,7465,11155,66.9%,65.5%,68.3%,1.4%,1.4%,52.7,Q8978243.7,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by exercising,by exercising,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,0,Multiple Select
2022,All Responses,All Schools,cope_exercise,by exercising,No,7465,11155,66.9%,65.5%,68.3%,1.4%,1.4%,51,Q8978243.7,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by exercising,by exercising,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,1,NA
2022,All Responses,All Schools,cope_exercise,by exercising,Yes,3690,11155,33.1%,31.7%,34.5%,1.4%,1.4%,52.7,Q8978243.7,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by exercising,by exercising,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by exercising,NA,0,Multiple Select
2022,All Responses,All Schools,cope_exercise,by exercising,Yes,3690,11155,33.1%,31.7%,34.5%,1.4%,1.4%,51,Q8978243.7,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by exercising,by exercising,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by exercising,NA,1,NA
2022,All Responses,All Schools,cope_games,by playing computer games,No,8140,11150,73.0%,71.7%,74.3%,1.3%,1.3%,52.91,Q8978243.10,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by playing computer games,by playing computer games,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,0,Multiple Select
2022,All Responses,All Schools,cope_games,by playing computer games,No,8140,11150,73.0%,71.7%,74.3%,1.3%,1.3%,51,Q8978243.10,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by playing computer games,by playing computer games,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,1,NA
2022,All Responses,All Schools,cope_games,by playing computer games,Yes,3010,11150,27.0%,25.7%,28.3%,1.3%,1.3%,52.91,Q8978243.10,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by playing computer games,by playing computer games,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by playing computer games,NA,0,Multiple Select
2022,All Responses,All Schools,cope_games,by playing computer games,Yes,3010,11150,27.0%,25.7%,28.3%,1.3%,1.3%,51,Q8978243.10,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by playing computer games,by playing computer games,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,TRUE,Coping,Copes by playing computer games,NA,1,NA
2022,All Responses,All Schools,cope_internet,by looking for help online,No,10205,11155,91.5%,90.6%,92.3%,0.9%,0.8%,52.3,Q8978243.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by looking for help online,by looking for help online,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,0,Multiple Select
2022,All Responses,All Schools,cope_internet,by looking for help online,No,10205,11155,91.5%,90.6%,92.3%,0.9%,0.8%,51,Q8978243.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they coped <b>%s</b> was %s %s students (%s).,Cope with problems by looking for help online,by looking for help online,FALSE,TRUE,cope,If you have a problem that worries you how do you cope?,FALSE,Coping,NA,NA,1,NA
